Source,Target,Type,Id,Label,timeset,Weight
11225,10476,Undirected,296333,,,3
11219,10476,Undirected,315828,,,1
11218,10476,Undirected,378848,,,1
11217,10476,Undirected,228350,,,2
11216,10476,Undirected,235285,,,12
11211,10476,Undirected,243515,,,2
11210,10476,Undirected,226749,,,2
11190,10476,Undirected,291303,,,1
11184,10476,Undirected,226678,,,2
11176,10476,Undirected,226630,,,9
11175,10476,Undirected,226637,,,5
11156,10476,Undirected,381050,,,1
11155,10476,Undirected,243758,,,12
11149,10476,Undirected,226543,,,5
11143,10476,Undirected,239811,,,37
11140,10476,Undirected,233310,,,15
11138,10476,Undirected,270320,,,3
11136,10476,Undirected,270394,,,3
11129,10476,Undirected,291169,,,1
11128,10476,Undirected,231821,,,4
11101,10476,Undirected,255529,,,2
11100,10476,Undirected,278988,,,2
11099,10476,Undirected,228674,,,7
11093,10476,Undirected,355708,,,3
11092,10476,Undirected,265486,,,13
11091,10476,Undirected,324586,,,1
11090,10476,Undirected,226885,,,4
11082,10476,Undirected,246990,,,2
11049,10476,Undirected,267656,,,7
11048,10476,Undirected,321656,,,3
11046,10476,Undirected,318186,,,1
11042,10476,Undirected,241947,,,6
11040,10476,Undirected,303861,,,1
11034,10476,Undirected,314482,,,3
11027,10476,Undirected,400083,,,1
11012,10476,Undirected,270604,,,6
11008,10476,Undirected,254687,,,8
10999,10476,Undirected,302698,,,4
10998,10476,Undirected,265606,,,3
10993,10476,Undirected,390434,,,1
10987,10476,Undirected,308354,,,2
10986,10476,Undirected,258180,,,5
10983,10476,Undirected,251871,,,6
10970,10476,Undirected,400765,,,2
10963,10476,Undirected,264562,,,5
10958,10476,Undirected,356124,,,3
10953,10476,Undirected,227804,,,22
10947,10476,Undirected,250992,,,3
10946,10476,Undirected,250989,,,5
10945,10476,Undirected,401209,,,1
10944,10476,Undirected,269965,,,1
10943,10476,Undirected,401008,,,1
10942,10476,Undirected,275088,,,2
10940,10476,Undirected,235263,,,15
10939,10476,Undirected,369030,,,1
10936,10476,Undirected,227900,,,4
10921,10476,Undirected,333293,,,2
10916,10476,Undirected,374587,,,1
10915,10476,Undirected,374585,,,1
10913,10476,Undirected,324370,,,2
10910,10476,Undirected,243763,,,12
10909,10476,Undirected,399521,,,3
10908,10476,Undirected,265612,,,5
10907,10476,Undirected,272665,,,2
10906,10476,Undirected,272757,,,5
10902,10476,Undirected,326453,,,2
10901,10476,Undirected,231802,,,9
10900,10476,Undirected,264549,,,21
10890,10476,Undirected,265251,,,1
10883,10476,Undirected,348387,,,1
10846,10476,Undirected,225522,,,10
10845,10476,Undirected,225487,,,12
10843,10476,Undirected,228857,,,35
10835,10476,Undirected,225357,,,3
10833,10476,Undirected,285833,,,3
10832,10476,Undirected,225351,,,41
10829,10476,Undirected,225329,,,156
10828,10476,Undirected,225337,,,4
10825,10476,Undirected,225318,,,5
10820,10476,Undirected,229380,,,2
10818,10476,Undirected,226706,,,10
10816,10476,Undirected,272942,,,1
10806,10476,Undirected,270587,,,1
10805,10476,Undirected,269994,,,4
10803,10476,Undirected,270078,,,2
10801,10476,Undirected,269893,,,3
10800,10476,Undirected,270144,,,2
10790,10476,Undirected,229366,,,2
10789,10476,Undirected,374576,,,2
10774,10476,Undirected,269989,,,8
10773,10476,Undirected,361612,,,1
10772,10476,Undirected,275913,,,1
10771,10476,Undirected,225456,,,6
10768,10476,Undirected,229377,,,3
10767,10476,Undirected,229393,,,2
10765,10476,Undirected,244687,,,2
10764,10476,Undirected,244695,,,1
10762,10476,Undirected,244693,,,2
10761,10476,Undirected,244690,,,2
10760,10476,Undirected,377469,,,1
10759,10476,Undirected,244704,,,1
10758,10476,Undirected,381556,,,1
10757,10476,Undirected,244680,,,2
10756,10476,Undirected,244671,,,1
10755,10476,Undirected,244706,,,1
10754,10476,Undirected,243742,,,3
10752,10476,Undirected,243738,,,2
10749,10476,Undirected,282022,,,3
10748,10476,Undirected,269953,,,3
10747,10476,Undirected,227883,,,48
10738,10476,Undirected,225465,,,31
10727,10476,Undirected,242238,,,4
10712,10476,Undirected,254829,,,3
10706,10476,Undirected,227796,,,14
10704,10476,Undirected,264533,,,16
10702,10476,Undirected,225469,,,27
10701,10476,Undirected,229400,,,6
10693,10476,Undirected,338150,,,1
10692,10476,Undirected,227846,,,3
10689,10476,Undirected,244497,,,8
10685,10476,Undirected,245939,,,4
10678,10476,Undirected,292288,,,3
10677,10476,Undirected,268852,,,3
10668,10476,Undirected,231535,,,4
10667,10476,Undirected,356129,,,1
10666,10476,Undirected,273321,,,1
10664,10476,Undirected,258737,,,5
10659,10476,Undirected,246253,,,5
10658,10476,Undirected,246254,,,7
10657,10476,Undirected,241168,,,8
10656,10476,Undirected,232943,,,25
10655,10476,Undirected,246252,,,5
10654,10476,Undirected,242340,,,7
10647,10476,Undirected,370162,,,1
10644,10476,Undirected,252775,,,7
10643,10476,Undirected,309780,,,7
10642,10476,Undirected,251007,,,3
10641,10476,Undirected,237812,,,7
10640,10476,Undirected,264394,,,11
10637,10476,Undirected,309777,,,1
10632,10476,Undirected,224735,,,3
10628,10476,Undirected,231739,,,33
10625,10476,Undirected,225334,,,169
10622,10476,Undirected,226563,,,15
10621,10476,Undirected,257554,,,11
10620,10476,Undirected,243761,,,1
10619,10476,Undirected,321859,,,1
10617,10476,Undirected,228533,,,10
10614,10476,Undirected,224707,,,63
10613,10476,Undirected,226887,,,61
10611,10476,Undirected,268838,,,30
10577,10476,Undirected,224348,,,15
10575,10476,Undirected,224396,,,76
10573,10476,Undirected,224459,,,1
10572,10476,Undirected,224482,,,1
10570,10476,Undirected,224533,,,63
10569,10476,Undirected,224550,,,1
10568,10476,Undirected,396437,,,2
10567,10476,Undirected,361671,,,4
10566,10476,Undirected,225479,,,14
10565,10476,Undirected,225381,,,59
10563,10476,Undirected,374949,,,1
10562,10476,Undirected,400844,,,2
10561,10476,Undirected,246870,,,12
10560,10476,Undirected,227775,,,14
10559,10476,Undirected,258355,,,5
10557,10476,Undirected,229387,,,41
10553,10476,Undirected,225437,,,117
10552,10476,Undirected,246964,,,12
10551,10476,Undirected,225316,,,220
10550,10476,Undirected,224316,,,5
10542,10476,Undirected,224291,,,57
10540,10476,Undirected,224498,,,2
10539,10476,Undirected,224739,,,164
10538,10476,Undirected,225319,,,20
10537,10476,Undirected,239138,,,40
10536,10476,Undirected,258110,,,7
10534,10476,Undirected,224287,,,48
10533,10476,Undirected,233222,,,16
10532,10476,Undirected,237717,,,40
10531,10476,Undirected,379262,,,1
10530,10476,Undirected,224439,,,52
10529,10476,Undirected,224333,,,5
10528,10476,Undirected,239918,,,8
10527,10476,Undirected,278704,,,2
10526,10476,Undirected,234120,,,16
10525,10476,Undirected,238804,,,9
10522,10476,Undirected,382483,,,1
10521,10476,Undirected,232965,,,26
10505,10476,Undirected,365255,,,1
10504,10476,Undirected,270123,,,5
10503,10476,Undirected,331922,,,2
10502,10476,Undirected,331910,,,1
10501,10476,Undirected,316014,,,2
10500,10476,Undirected,304600,,,5
10499,10476,Undirected,361943,,,2
10493,10476,Undirected,326209,,,2
10490,10476,Undirected,251002,,,6
10487,10476,Undirected,238786,,,2
10477,10476,Undirected,224130,,,92
10477,17411,Undirected,306577,,,1
10477,15725,Undirected,324324,,,1
10477,15326,Undirected,370086,,,1
10477,15088,Undirected,306583,,,2
10477,14785,Undirected,358556,,,1
10477,14267,Undirected,270091,,,1
10477,13835,Undirected,251651,,,2
10477,13820,Undirected,270083,,,1
10477,13714,Undirected,293730,,,1
10477,13521,Undirected,338505,,,7
10477,13519,Undirected,308686,,,4
10477,13279,Undirected,338506,,,5
10477,13218,Undirected,389565,,,1
10477,13131,Undirected,291174,,,1
10477,12919,Undirected,240811,,,1
10477,12882,Undirected,308680,,,8
10477,12818,Undirected,385434,,,1
10477,12807,Undirected,306580,,,1
10477,12806,Undirected,306581,,,1
10477,12805,Undirected,306571,,,1
10477,12770,Undirected,239517,,,2
10477,12752,Undirected,240817,,,1
10477,12744,Undirected,270084,,,1
10477,12634,Undirected,370085,,,1
10477,12573,Undirected,281181,,,1
10477,12363,Undirected,306964,,,1
10477,12247,Undirected,365281,,,1
10477,12146,Undirected,251650,,,1
10477,12111,Undirected,293729,,,1
10477,12110,Undirected,301816,,,1
10477,12096,Undirected,239065,,,5
10477,12095,Undirected,306967,,,1
10477,12092,Undirected,392049,,,1
10477,12062,Undirected,370088,,,1
10477,12060,Undirected,370087,,,1
10477,11976,Undirected,310448,,,1
10477,11972,Undirected,239063,,,5
10477,11971,Undirected,314380,,,2
10477,11916,Undirected,290904,,,3
10477,11853,Undirected,306966,,,1
10477,11851,Undirected,306965,,,2
10477,11830,Undirected,380410,,,1
10477,11772,Undirected,365409,,,1
10477,11771,Undirected,338441,,,6
10477,11748,Undirected,396582,,,1
10477,11701,Undirected,306585,,,2
10477,11557,Undirected,306574,,,1
10477,11487,Undirected,240816,,,1
10477,11479,Undirected,228427,,,1
10477,11469,Undirected,240818,,,3
10477,11465,Undirected,303883,,,2
10477,11422,Undirected,306579,,,1
10477,11379,Undirected,270090,,,1
10477,11376,Undirected,228428,,,2
10477,11375,Undirected,249785,,,12
10477,11374,Undirected,306578,,,2
10477,11364,Undirected,232455,,,12
10477,11323,Undirected,241412,,,1
10477,11257,Undirected,306962,,,2
10477,11254,Undirected,306957,,,2
10477,11251,Undirected,306959,,,2
10477,11241,Undirected,291122,,,1
10477,11217,Undirected,306953,,,1
10477,11214,Undirected,306963,,,1
10477,11211,Undirected,306955,,,1
10477,11210,Undirected,308684,,,4
10477,11194,Undirected,306961,,,1
10477,11184,Undirected,226687,,,1
10477,11165,Undirected,238975,,,5
10477,11155,Undirected,251654,,,2
10477,11149,Undirected,380414,,,1
10477,11143,Undirected,239810,,,16
10477,11140,Undirected,241411,,,4
10477,11036,Undirected,308674,,,7
10477,10994,Undirected,276233,,,9
10477,10946,Undirected,306960,,,1
10477,10924,Undirected,303876,,,1
10477,10909,Undirected,380412,,,1
10477,10902,Undirected,306575,,,1
10477,10892,Undirected,320357,,,1
10477,10845,Undirected,324323,,,1
10477,10844,Undirected,297418,,,5
10477,10835,Undirected,293732,,,1
10477,10833,Undirected,333415,,,1
10477,10827,Undirected,293728,,,3
10477,10818,Undirected,365410,,,1
10477,10806,Undirected,270082,,,1
10477,10805,Undirected,270085,,,1
10477,10804,Undirected,270081,,,6
10477,10801,Undirected,270087,,,1
10477,10800,Undirected,270086,,,1
10477,10794,Undirected,293724,,,1
10477,10774,Undirected,306576,,,10
10477,10771,Undirected,270089,,,1
10477,10752,Undirected,324321,,,1
10477,10748,Undirected,308683,,,2
10477,10747,Undirected,251585,,,8
10477,10727,Undirected,306584,,,1
10477,10711,Undirected,306572,,,1
10477,10706,Undirected,303878,,,2
10477,10704,Undirected,338524,,,7
10477,10701,Undirected,229399,,,1
10477,10698,Undirected,396521,,,1
10477,10689,Undirected,320356,,,1
10477,10679,Undirected,240814,,,8
10477,10668,Undirected,301817,,,1
10477,10638,Undirected,306954,,,1
10477,10625,Undirected,239813,,,13
10477,10621,Undirected,338493,,,6
10477,10620,Undirected,380409,,,1
10477,10614,Undirected,251653,,,11
10477,10611,Undirected,268917,,,18
10477,10577,Undirected,308682,,,7
10477,10575,Undirected,306570,,,3
10477,10571,Undirected,249875,,,5
10477,10566,Undirected,303884,,,3
10477,10565,Undirected,251586,,,11
10477,10559,Undirected,303888,,,1
10477,10558,Undirected,241410,,,6
10477,10557,Undirected,308681,,,11
10477,10556,Undirected,306401,,,10
10477,10553,Undirected,239518,,,12
10477,10542,Undirected,293726,,,4
10477,10541,Undirected,232454,,,9
10477,10539,Undirected,239064,,,33
10477,10537,Undirected,239519,,,11
10477,10535,Undirected,232406,,,14
10477,10534,Undirected,239509,,,10
10477,10532,Undirected,308673,,,10
10477,10531,Undirected,310449,,,1
10477,10530,Undirected,302372,,,8
10477,10527,Undirected,308685,,,7
10477,10526,Undirected,293725,,,2
10477,10503,Undirected,365279,,,1
10477,10502,Undirected,365280,,,1
10477,10499,Undirected,365282,,,1
10477,10493,Undirected,306586,,,1
10477,10490,Undirected,396522,,,1
10477,10488,Undirected,306573,,,1
17430,10477,Undirected,306951,,,1
17410,10477,Undirected,306352,,,2
16876,10477,Undirected,385432,,,1
15686,10477,Undirected,306499,,,1
14917,10477,Undirected,306569,,,1
14425,10477,Undirected,290961,,,1
14269,10477,Undirected,306470,,,1
14126,10477,Undirected,291146,,,1
14122,10477,Undirected,308478,,,7
14002,10477,Undirected,303705,,,1
13997,10477,Undirected,303746,,,1
13899,10477,Undirected,251567,,,2
13758,10477,Undirected,249872,,,1
13505,10477,Undirected,389543,,,1
13190,10477,Undirected,330112,,,1
13132,10477,Undirected,291161,,,1
12964,10477,Undirected,241392,,,1
12963,10477,Undirected,241408,,,1
12961,10477,Undirected,241377,,,1
12923,10477,Undirected,240748,,,1
12825,10477,Undirected,358486,,,2
12778,10477,Undirected,239539,,,1
12777,10477,Undirected,239543,,,1
12771,10477,Undirected,239497,,,3
12678,10477,Undirected,320563,,,1
12676,10477,Undirected,389564,,,1
12588,10477,Undirected,240656,,,1
12405,10477,Undirected,293715,,,1
12362,10477,Undirected,389483,,,2
12354,10477,Undirected,318661,,,2
12242,10477,Undirected,240774,,,1
12149,10477,Undirected,358541,,,1
12116,10477,Undirected,342013,,,2
12112,10477,Undirected,342023,,,1
12093,10477,Undirected,232420,,,1
11979,10477,Undirected,291173,,,1
11963,10477,Undirected,251649,,,1
11948,10477,Undirected,231580,,,2
11942,10477,Undirected,231575,,,4
11941,10477,Undirected,324344,,,6
11933,10477,Undirected,302380,,,5
11925,10477,Undirected,238974,,,10
11924,10477,Undirected,295420,,,9
11918,10477,Undirected,342018,,,1
11911,10477,Undirected,291142,,,2
11884,10477,Undirected,392043,,,1
11838,10477,Undirected,270057,,,1
11689,10477,Undirected,389537,,,1
11674,10477,Undirected,365408,,,2
11564,10477,Undirected,338522,,,4
11530,10477,Undirected,240705,,,1
11510,10477,Undirected,306400,,,3
11508,10477,Undirected,251508,,,4
11480,10477,Undirected,228423,,,2
11476,10477,Undirected,240735,,,4
11421,10477,Undirected,231495,,,2
11404,10477,Undirected,251561,,,1
11271,10477,Undirected,306389,,,2
11263,10477,Undirected,240785,,,11
11216,10477,Undirected,284621,,,8
11176,10477,Undirected,226627,,,1
11175,10477,Undirected,226632,,,1
11131,10477,Undirected,290969,,,1
11129,10477,Undirected,290934,,,2
11048,10477,Undirected,389529,,,1
11043,10477,Undirected,232405,,,2
11040,10477,Undirected,303873,,,1
11027,10477,Undirected,320340,,,1
10953,10477,Undirected,365406,,,4
10940,10477,Undirected,338435,,,1
10913,10477,Undirected,324374,,,1
10910,10477,Undirected,380406,,,1
10843,10477,Undirected,293672,,,3
10832,10477,Undirected,229398,,,31
10829,10477,Undirected,251617,,,6
10825,10477,Undirected,308672,,,6
10803,10477,Undirected,240762,,,2
10749,10477,Undirected,338427,,,6
10738,10477,Undirected,293697,,,3
10702,10477,Undirected,251512,,,5
10685,10477,Undirected,320347,,,1
10656,10477,Undirected,342008,,,3
10643,10477,Undirected,306394,,,2
10632,10477,Undirected,224736,,,1
10628,10477,Undirected,231723,,,14
10622,10477,Undirected,385425,,,1
10617,10477,Undirected,228478,,,1
10613,10477,Undirected,251510,,,12
10570,10477,Undirected,308538,,,9
10561,10477,Undirected,308450,,,9
10552,10477,Undirected,385431,,,2
10551,10477,Undirected,232402,,,21
10536,10477,Undirected,338491,,,7
10533,10477,Undirected,293723,,,2
10521,10477,Undirected,389445,,,3
10505,10477,Undirected,365254,,,1
10504,10477,Undirected,306364,,,10
10500,10477,Undirected,365273,,,1
10487,16144,Undirected,291357,,,1
10487,14913,Undirected,341255,,,1
10487,13600,Undirected,341261,,,1
10487,13132,Undirected,382257,,,1
10487,12757,Undirected,382276,,,1
10487,12242,Undirected,291356,,,1
10487,12065,Undirected,353428,,,2
10487,11898,Undirected,250512,,,1
10487,11806,Undirected,353438,,,1
10487,11571,Undirected,304271,,,3
10487,11546,Undirected,353439,,,1
10487,11530,Undirected,341253,,,1
10487,11520,Undirected,238789,,,1
10487,11487,Undirected,341262,,,1
10487,11375,Undirected,341259,,,1
10487,11324,Undirected,250511,,,2
10487,11219,Undirected,250509,,,2
10487,11165,Undirected,238788,,,2
10487,11138,Undirected,304244,,,6
10487,11136,Undirected,304217,,,5
10487,11092,Undirected,382277,,,1
10487,10994,Undirected,238782,,,2
10487,10844,Undirected,304243,,,7
10487,10829,Undirected,341257,,,1
10487,10805,Undirected,291324,,,2
10487,10693,Undirected,246211,,,4
10487,10656,Undirected,341256,,,1
10487,10638,Undirected,304242,,,1
10487,10628,Undirected,341254,,,1
10487,10625,Undirected,238781,,,1
10487,10623,Undirected,304216,,,1
10487,10575,Undirected,238785,,,1
10487,10573,Undirected,304245,,,5
10487,10570,Undirected,362599,,,1
10487,10565,Undirected,304240,,,1
10487,10561,Undirected,291327,,,2
10487,10560,Undirected,291326,,,2
10487,10558,Undirected,238783,,,1
10487,10556,Undirected,291328,,,5
10487,10553,Undirected,238780,,,1
10487,10551,Undirected,238784,,,2
10487,10542,Undirected,341252,,,1
10487,10541,Undirected,238779,,,1
10487,10525,Undirected,238787,,,1
10487,10521,Undirected,382255,,,1
10487,10488,Undirected,224167,,,1
16061,10487,Undirected,353434,,,1
12777,10487,Undirected,382249,,,2
11911,10487,Undirected,307736,,,4
11532,10487,Undirected,341214,,,1
11421,10487,Undirected,353425,,,1
11216,10487,Undirected,382231,,,1
11190,10487,Undirected,291298,,,1
10963,10487,Undirected,362598,,,1
10953,10487,Undirected,304207,,,9
10857,10487,Undirected,312228,,,1
10845,10487,Undirected,304231,,,6
10843,10487,Undirected,341179,,,1
10832,10487,Undirected,382246,,,1
10818,10487,Undirected,312208,,,3
10747,10487,Undirected,304227,,,1
10644,10487,Undirected,341251,,,1
10577,10487,Undirected,291338,,,2
10569,10487,Undirected,291294,,,1
10557,10487,Undirected,382253,,,1
10532,10487,Undirected,353416,,,3
10530,10487,Undirected,341244,,,1
10493,10487,Undirected,224166,,,2
10490,10487,Undirected,377346,,,1
17411,10488,Undirected,306728,,,1
17410,10488,Undirected,306541,,,6
15686,10488,Undirected,306485,,,1
15088,10488,Undirected,306649,,,2
14917,10488,Undirected,306562,,,1
14269,10488,Undirected,306454,,,1
12807,10488,Undirected,306701,,,1
12806,10488,Undirected,306683,,,1
12805,10488,Undirected,310733,,,1
12322,10488,Undirected,396645,,,2
11911,10488,Undirected,389300,,,1
11816,10488,Undirected,396650,,,2
11748,10488,Undirected,396647,,,2
11701,10488,Undirected,306610,,,1
11652,10488,Undirected,310722,,,1
11510,10488,Undirected,306407,,,2
11487,10488,Undirected,396656,,,1
11456,10488,Undirected,318891,,,2
11422,10488,Undirected,306404,,,7
11374,10488,Undirected,306719,,,1
11271,10488,Undirected,306416,,,4
11263,10488,Undirected,231659,,,2
11216,10488,Undirected,396639,,,2
11140,10488,Undirected,306690,,,1
10953,10488,Undirected,389321,,,1
10902,10488,Undirected,306745,,,1
10845,10488,Undirected,389333,,,1
10843,10488,Undirected,306708,,,1
10818,10488,Undirected,389278,,,1
10805,10488,Undirected,332554,,,1
10774,10488,Undirected,231613,,,2
10747,10488,Undirected,389304,,,1
10738,10488,Undirected,306435,,,1
10727,10488,Undirected,306629,,,1
10706,10488,Undirected,389312,,,1
10644,10488,Undirected,348741,,,1
10643,10488,Undirected,306507,,,1
