Position,Track Name,Artist,Streams,date,region,spotify_id 
77,El Amante (feat. Ozuna & Bad Bunny) - Remix,Nicky Jam,250650,2017-08-11--2017-08-18,es,04f13iELcsYpY2yeLiAcfq
78,Believer,Imagine Dragons,249234,2017-08-11--2017-08-18,es,0CcQNd8CINkwQfe1RDtGV6
79,Te Quiero Pa´Mi,Don Omar,249060,2017-08-11--2017-08-18,es,3BY2mafsbsoKGqS380Xnuz
80,Ahora Lloras Tú,Ana Mena,245041,2017-08-11--2017-08-18,es,7Fb8u1fxwY1XcRYXJ1tUL2
81,Crying in the Club,Camila Cabello,244619,2017-08-11--2017-08-18,es,1SJtlNRJDeYHioymcvsqev
82,Sorry Not Sorry,Demi Lovato,242883,2017-08-11--2017-08-18,es,25C5CowdsfXld2jJanbiex
83,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,242839,2017-08-11--2017-08-18,es,7F9vK8hNFMml4GtHsaXui6
84,Déjame te explico,Reykon,240610,2017-08-11--2017-08-18,es,7jzpAD8q77nwEmSsqUeUjy
85,Amor Con Hielo,Morat,238042,2017-08-11--2017-08-18,es,105pLwtYErO64sPyXsPPAP
86,Andas En Mi Cabeza,Chino & Nacho,234227,2017-08-11--2017-08-18,es,5mey7CLLuFToM2P68Qu1gF
87,Carita de buena,Efecto Pasillo,231478,2017-08-11--2017-08-18,es,62YL4H1dOpC6702x4i7VQS
88,Vamo´ a la calle,Carlos Baute,230627,2017-08-11--2017-08-18,es,2yd4FH40jSVLOCgZ1sJM2z
89,Fetish (feat. Gucci Mane),Selena Gomez,230547,2017-08-11--2017-08-18,es,0XLOf9LhyazPX9Ld8jPiUq
90,There for You,Martin Garrix,230061,2017-08-11--2017-08-18,es,6jA8HL9i4QGzsj6fjoxp8Y
91,Imitadora,Romeo Santos,228719,2017-08-11--2017-08-18,es,6r46lnXFbE9fr2d3KNaGbe
92,Shape of You (feat. Zion & Lennox) - Latin Remix,Ed Sheeran,226686,2017-08-11--2017-08-18,es,5nCtCCB5i1OfbADvynNw0i
93,You Don't Know Me - Radio Edit,Jax Jones,224181,2017-08-11--2017-08-18,es,00lNx0OcTJrS3MKHcB80HY
94,Strip That Down,Liam Payne,217530,2017-08-11--2017-08-18,es,6EpRaXYhGOB3fj4V2uDkMJ
95,OK,Robin Schulz,216626,2017-08-11--2017-08-18,es,3bWAqKDWg6u1davspr5IkS
96,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,215803,2017-08-11--2017-08-18,es,2FrnTVSHjgnEylKGdHRUK1
97,Safari,J Balvin,209872,2017-08-11--2017-08-18,es,6rQSrBHf7HlZjtcMZ4S4bO
98,La Bicicleta,Carlos Vives,207472,2017-08-11--2017-08-18,es,0sXvAOmXgjR2QUqLK1MltU
99,Quédate Conmigo,Chyno Miranda,206303,2017-08-11--2017-08-18,es,0a9b4sUavOWgyc9jeScv7Y
100,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,205479,2017-08-11--2017-08-18,es,5knuzwU65gJK7IF5yJsuaW
101,Dure Dure,JENCARLOS,205279,2017-08-11--2017-08-18,es,42MoYJb42qprlpJU0OEhAT
102,"Soy Peor Remix (feat. J Balvin, Ozuna & Arcangel)",Bad Bunny,202722,2017-08-11--2017-08-18,es,4UG962ViiLqoUyx0RjCcwP
103,La Última Vez,Anuel AA,201337,2017-08-11--2017-08-18,es,4J1e3hbf0e5YUZjkxyJWD3
104,Glorious (feat. Skylar Grey),Macklemore,192564,2017-08-11--2017-08-18,es,3HVr6jTVwBHBa2flM0eURR
105,Stay (with Alessia Cara),Zedd,189549,2017-08-11--2017-08-18,es,0dA2Mk56wEzDgegdC6R17g
106,Sé Que Te Duele,Alejandro Fernández,189242,2017-08-11--2017-08-18,es,5vZfgeDfNhlkKeJqjzSAmg
107,Cómo Te Atreves,Morat,187733,2017-08-11--2017-08-18,es,2z0EshEO4XptiepEb9j3Og
108,Netflixxx,Brytiago,186652,2017-08-11--2017-08-18,es,5gFAT2DbEt4TOMXyAMEixG
109,Galway Girl,Ed Sheeran,185942,2017-08-11--2017-08-18,es,0afhq8XCExXpqazXczTSve
110,"Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)",Anuel AA,184597,2017-08-11--2017-08-18,es,5ZF3889W92eTBOROe0lPNN
111,Solo Si Es Contigo (feat. Bebe),Bombai,184573,2017-08-11--2017-08-18,es,0Ttqiz6DNvPkThvbnr9vYJ
112,No Te Hagas,Jory Boy,182381,2017-08-11--2017-08-18,es,5hKjEpYrJIJs6uPl7zw6Y6
113,Explícale,Yandel,181912,2017-08-11--2017-08-18,es,48yAM9xWBwT4Ac9G1y20rw
114,No Vacancy (with Sebastián Yatra),OneRepublic,181037,2017-08-11--2017-08-18,es,3Gqj86AgnD8EiIOFIGLubs
115,That's What I Like,Bruno Mars,179838,2017-08-11--2017-08-18,es,0KKkJNfGyhkQ5aFogxQAPU
116,Mi Religión,Yandel,178401,2017-08-11--2017-08-18,es,2bdD0eYH8XirjVAXq68JAN
117,Destino o Casualidad,Melendi,175834,2017-08-11--2017-08-18,es,02IJFWVjLSM811RsySQusA
118,Bailarina,Maldita Nerea,175784,2017-08-11--2017-08-18,es,4JF79kvgjBfb3hwWyeLyR8
119,Esa Boquita,J Alvarez,173119,2017-08-11--2017-08-18,es,3tWeAH4IYIrxV2jrUk9Ab3
120,Without You (feat. Sandro Cavazza),Avicii,172476,2017-08-11--2017-08-18,es,6WbADFqMvR8N5u0BvtsWQE
121,Quiéreme (feat. Farruko),Jacob Forever,171882,2017-08-11--2017-08-18,es,4sA0dk2U5tJiPYtx3ZrbIf
122,Your Song,Rita Ora,169594,2017-08-11--2017-08-18,es,4c2W3VKsOFoIg2SFaO6DY5
123,Una Lady Como Tú (feat. Nicky Jam) - Remix,Manuel Turizo,167566,2017-08-11--2017-08-18,es,7MMRoGvm7uhoUVhGvHJ3yW
124,Soy Peor - Mambo Remix,Omega,166395,2017-08-11--2017-08-18,es,4XkFcE9ZsymqiF0yagd0p1
125,Esencial,Beret,164909,2017-08-11--2017-08-18,es,5SDjlJ4jMFrzrWxn3m010S
126,Instruction (feat. Demi Lovato & Stefflon Don),Jax Jones,164548,2017-08-11--2017-08-18,es,0XfOi87h82i09rQjWYG0Bm
127,XO TOUR Llif3,Lil Uzi Vert,164135,2017-08-11--2017-08-18,es,2eMwDehkIC1j68U6FA3Eiq
128,Borro Cassette,Maluma,163991,2017-08-11--2017-08-18,es,6DUdDIRgLqCGq1DwkNWQTN
129,Signs,Drake,163583,2017-08-11--2017-08-18,es,5EnYT6F7wEcdege6mDHEfO
130,Deja Que Te Bese,Alejandro Sanz,163095,2017-08-11--2017-08-18,es,0s6yB0ZFl1LvYHAnGhXFga
131,Me Gustas,Kevin Roldan,163000,2017-08-11--2017-08-18,es,2d8rQXA25Yk5ZE3XW1eTXs
132,No Promises (feat. Demi Lovato),Cheat Codes,162801,2017-08-11--2017-08-18,es,1louJpMmzEicAn7lzDalPW
133,Dile Que Tu Me Quieres,Ozuna,162285,2017-08-11--2017-08-18,es,20ZAJdsKB5IGbGj4ilRt2o
134,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,161850,2017-08-11--2017-08-18,es,3vBiuyj6nmAGvkXo2nAwjb
135,Desde Que Estamos Juntos,Melendi,159983,2017-08-11--2017-08-18,es,66VmioeXL4i1TCfHIO8R9t
136,Me Acostumbre (feat. Bad Bunny),Arcangel,159028,2017-08-11--2017-08-18,es,2FIm6YsSGL5acOqSuJDh5s
137,Vuelve,Beret,158717,2017-08-11--2017-08-18,es,3jMwSd2zqGOwJStCatpjAr
138,I Like Me Better,Lauv,157465,2017-08-11--2017-08-18,es,1wjzFQodRWrPcQ0AnYnvQ9
139,Slide (feat. Frank Ocean & Migos),Calvin Harris,157412,2017-08-11--2017-08-18,es,7tr2za8SQg2CI8EDgrdtNl
140,Me Mata,Bad Bunny,155456,2017-08-11--2017-08-18,es,2wgDAPgBhFA7pnIbm0YOhP
141,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Jacob Forever,154977,2017-08-11--2017-08-18,es,6sMPwcpYtxm1mlgYbp1B0t
142,Si Tu Novio Te Deja Sola,J Balvin,154657,2017-08-11--2017-08-18,es,0RFFFGtPn6a58RHY3ccVYX
143,Antes de Morirme (feat. Rosalía),C. Tangana,154463,2017-08-11--2017-08-18,es,7aFBy1CBLGnZE1Iv6TvEZE
144,Es Tarde,Juanes,150297,2017-08-11--2017-08-18,es,3ktSe2NHl8RO1Fjh7mcvam
145,Se Preparó,Ozuna,148339,2017-08-11--2017-08-18,es,3mxWDt0eKXfl4C1e4oIP0J
146,Bebé - Remix,Brytiago,145198,2017-08-11--2017-08-18,es,2jVJYU4X3aD8hlTco3MlsN
147,Perdonarme (feat. Taburete),Café Quijano,144424,2017-08-11--2017-08-18,es,5UtF2wWiAwUbwRHQ4HCuft
148,A Ella,KAROL G,143966,2017-08-11--2017-08-18,es,3nqrj9bM1clIkejk7BVPtX
149,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,142982,2017-08-11--2017-08-18,es,6stYbAJgTszHAHZMPxWWCY
150,Casi Humanos,Dvicio,142589,2017-08-11--2017-08-18,es,54lOVJJ98nfVFDK1u1csgo
151,Sign of the Times,Harry Styles,140463,2017-08-11--2017-08-18,es,5Ohxk2dO5COHF1krpoPigN
152,Get Low (with Liam Payne),Zedd,140258,2017-08-11--2017-08-18,es,1CKd1PnqfYx0H12V9MSaIY
153,Havana,Camila Cabello,138506,2017-08-11--2017-08-18,es,0ofbQMrRDsUaVKq2mGLEAb
154,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,136637,2017-08-11--2017-08-18,es,6YZdkObH88npeKrrkb8Ggf
155,Mi Casa,Cruz Cafuné,135622,2017-08-11--2017-08-18,es,3sdbjDa8Rvmfn8k7pz7znc
156,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,135128,2017-08-11--2017-08-18,es,6NSMQFKgjpQb0KkjMDYIK0
157,Soy Un Don,Juan Magán,134635,2017-08-11--2017-08-18,es,0f7hD4LbGB8GZ67LrgZJZQ
158,La Gozadera (feat. Marc Anthony),Gente De Zona,134351,2017-08-11--2017-08-18,es,0OMRAvrtLWE2TvcXorRiB9
159,HUMBLE.,Kendrick Lamar,133425,2017-08-11--2017-08-18,es,7KXjTSCq5nL1LoYtL7XAwS
160,Caile (feat. Zion & De La Ghetto),Revol,131567,2017-08-11--2017-08-18,es,626rYyBfeAeleh1F5t4B70
161,La Estrategia,Cali Y El Dandee,131082,2017-08-11--2017-08-18,es,5fqE4mcMADOX0qTuIlpLZL
162,Tu pollo,Justin Quiles,130461,2017-08-11--2017-08-18,es,2i1RgMi6dTpTEPEYEceDs4
163,Fiebre,David Bisbal,130195,2017-08-11--2017-08-18,es,544E59bf3opnM83UHIop94
164,Fiebre (Prod. King DouDou),Bad Gyal,129405,2017-08-11--2017-08-18,es,5xtxxuIqInrLDSfjA6Co3o
165,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,129252,2017-08-11--2017-08-18,es,68EMU2RD1ECNeOeJ5qAXCV
166,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,128622,2017-08-11--2017-08-18,es,1NDxZ7cFAo481dtYWdrUnR
167,Bad Liar,Selena Gomez,128267,2017-08-11--2017-08-18,es,1sCxVKWImDZSZKvG0U9B23
168,Slow Hands,Niall Horan,127928,2017-08-11--2017-08-18,es,167NczpNbRF7oWakJaY3Hh
169,Ojalá,Beret,127773,2017-08-11--2017-08-18,es,1bKLec07c65Zt7RV5Xt5yo
170,Amor y dolor,Carlos Baute,126980,2017-08-11--2017-08-18,es,4efQTJSX6Jca1hHZNi74Zd
171,Como te imaginé,Demarco Flamenco,125810,2017-08-11--2017-08-18,es,2GhboGOQfXTIUpFvuSzYgf
172,"Simple (feat. Cosculluela, Nengo Flow & Baby Rasta y Gringo)",DJ Luian,124874,2017-08-11--2017-08-18,es,15kZDQoTtpkya2kG8ZPJoi
173,Escápate Conmigo - Remix,Wisin,123737,2017-08-11--2017-08-18,es,5P45f6HakSHDwdFj5dO5K5
174,Fuego,Juanes,123178,2017-08-11--2017-08-18,es,0mwPE0lPOgnWf2bo14xedJ
175,Bailame Despacio,Xantos,123168,2017-08-11--2017-08-18,es,4OaTpLJIa2harufGxfOPUu
176,Una Lluna a l'Aigua,Txarango,120561,2017-08-11--2017-08-18,es,1U6JWvRennx9ej9KJOYwDm
177,Que Se Mueran de Envidia (feat. Carla Morrison),Dani Martín,120068,2017-08-11--2017-08-18,es,1XRjmqDFneIrgitJ03WWX1
178,Would You Ever,Skrillex,119653,2017-08-11--2017-08-18,es,57p8CBvPOxrvyCbn6ttl5r
179,I Feel It Coming,The Weeknd,118387,2017-08-11--2017-08-18,es,5GXAXm5YOmYT0kL5jHvYBt
180,Swish Swish,Katy Perry,118188,2017-08-11--2017-08-18,es,2kVHAQKVtczchKctctzbtK
181,Traicionera - Remix,Sebastian Yatra,118153,2017-08-11--2017-08-18,es,2webQDZmtGioeu3zUUi9We
182,Báilame despacio - Piso 21 Remix,Xantos,117878,2017-08-11--2017-08-18,es,7LFLJWIQFHsaDw5FOltT5Z
183,Praying,Kesha,116601,2017-08-11--2017-08-18,es,0jdny0dhgjUwoIp5GkqEaA
184,Un Ratito Mas,Bryant Myers,116387,2017-08-11--2017-08-18,es,21lnmphofXWWeSSx0PEMjc
185,Congratulations,Post Malone,115740,2017-08-11--2017-08-18,es,3a1lNhkSLSkpJE4MSHpDu9
186,Scared to Be Lonely,Martin Garrix,115674,2017-08-11--2017-08-18,es,3ebXMykcMXOcLeJ9xZ17XH
187,Perfect Strangers,Jonas Blue,114116,2017-08-11--2017-08-18,es,5bZtRlMBU76vHuDOb1GM5u
188,Cuánto Me Duele,Morat,113783,2017-08-11--2017-08-18,es,1PVjdldNeaJxETpW0jpJQo
189,Por Fin Te Encontré,Cali Y El Dandee,111632,2017-08-11--2017-08-18,es,3GpvoKKWZyTwgbLEM9RmWM
190,Uno X Uno,Manuel Carrasco,111538,2017-08-11--2017-08-18,es,5UT0srpbH055rM8lyCNTJV
191,No digas nada,Mario Bautista,111251,2017-08-11--2017-08-18,es,1RwoXmQ3RvIdfG8bLeX65g
192,Versace on the Floor (Bruno Mars vs. David Guetta),Bruno Mars,111150,2017-08-11--2017-08-18,es,5UJshy5HDHdNEVqlJwzsQB
193,Ganas Locas (feat. Farruko),Prince Royce,110624,2017-08-11--2017-08-18,es,7JpzzaCzljQdfnG7wPRqSe
194,Breaking Bad,Leiva,109485,2017-08-11--2017-08-18,es,0aePOPP6t864hWQGL8izY5
195,Photograph,Ed Sheeran,109168,2017-08-11--2017-08-18,es,6fxVffaTuwjgEk5h9QyRjy
196,Shed a Light,Robin Schulz,108486,2017-08-11--2017-08-18,es,1cG0umU5TKStygKsPFZ9pY
197,Diabla - Official Remix,Farruko,107974,2017-08-11--2017-08-18,es,2OxUtaKYeahAGNaBiahXtR
198,El Ratico,Juanes,107954,2017-08-11--2017-08-18,es,2HqlnQkOtLFLyQgOVYqWkU
199,Si Tu Lo Dejas,Rvssian,107316,2017-08-11--2017-08-18,es,2naJy8SKJ27gj6ZhRPDKaz
200,First Time,Kygo,105983,2017-08-11--2017-08-18,es,2Gl0FzuLxflY6nPifJp5Dr
1,Mi Gente,J Balvin,1895022,2017-08-18--2017-08-25,es,2rb5MvYT7ZIxbKW5hfcHx8
2,Mayores,Becky G,1627142,2017-08-18--2017-08-25,es,7JNh1cfm0eXjqFVOzKLyau
3,Me Rehúso,Danny Ocean,1604844,2017-08-18--2017-08-25,es,6De0lHrwBfPfrhorm9q1Xl
4,Una Lady Como Tú,Manuel Turizo,1493890,2017-08-18--2017-08-25,es,7MHN1aCFtLXjownGhvEQlF
5,Felices los 4,Maluma,1391933,2017-08-18--2017-08-25,es,0qYTZCo5Bwh1nsUFGZP3zn
6,Mala Mujer,C. Tangana,1239070,2017-08-18--2017-08-25,es,6puxHBNwu2Nmm7uD3Rd2MP
7,La isla del amor (feat. Maki),Demarco Flamenco,1224253,2017-08-18--2017-08-25,es,0Gw9QC3RqHmTdGqHIWLHb6
8,Bonita,J Balvin,1118519,2017-08-18--2017-08-25,es,693iqPOQvhI7PobtR8CC8v
9,Escápate Conmigo,Wisin,995163,2017-08-18--2017-08-25,es,2cnKEkpVUSV4wnjQiTWfH6
10,Kung Fu,Dasoul,953909,2017-08-18--2017-08-25,es,0B6GRS3vGtzu6w5BQXqWMq
11,Hey DJ,CNCO,919731,2017-08-18--2017-08-25,es,209gZgcfLq2aUuu51vOWBl
12,Ahora Dice,Chris Jeday,916083,2017-08-18--2017-08-25,es,22eADXu8DfOAUEDw4vU8qy
13,Loco Enamorado,Abraham Mateo,837868,2017-08-18--2017-08-25,es,4N1c5rmWOzRmB9SMacr5wB
14,Me Enamoré,Shakira,832648,2017-08-18--2017-08-25,es,4qknM1pQz53QOyfDVTjcM9
15,2U (feat. Justin Bieber),David Guetta,806137,2017-08-18--2017-08-25,es,3A7qX2QjDlPnazUsRk5y0M
16,Attention,Charlie Puth,784908,2017-08-18--2017-08-25,es,4iLqG9SeJSnt0cSPICSjxv
17,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,767663,2017-08-18--2017-08-25,es,77L1xG4kehRoAB4K37gQEA
18,Robarte un Beso,Carlos Vives,766034,2017-08-18--2017-08-25,es,4z3GJkrtH97Bj6fRta983T
19,Despacito (Featuring Daddy Yankee),Luis Fonsi,760693,2017-08-18--2017-08-25,es,4aWmUDTfIPGksMNLV2rQP2
20,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,733901,2017-08-18--2017-08-25,es,1OAh8uOEOvTDqkKFsKksCi
21,Báilame - Remix,Nacho,725942,2017-08-18--2017-08-25,es,3VClLWqNn80Llv0PJOsKgr
22,Shape of You,Ed Sheeran,710828,2017-08-18--2017-08-25,es,7qiZfU4dY1lWllzX7mPBI3
23,Ni Tú Ni Yo (feat. Gente de Zona),Jennifer Lopez,678155,2017-08-18--2017-08-25,es,5xMzazov0IHYllrc8U2K6F
24,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,677137,2017-08-18--2017-08-25,es,6kex4EBAj0WHXDKZMEJaaF
25,Mama,Jonas Blue,676763,2017-08-18--2017-08-25,es,0NiXXAI876aGImAd6rTj8w
26,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,674042,2017-08-18--2017-08-25,es,2Vdub5mY4lad7w64bFPUez
27,Tú Me Obligaste,Antonio José,672900,2017-08-18--2017-08-25,es,2abUdU32h3kVukSQiohU6P
28,La Rompe Corazones,Daddy Yankee,665119,2017-08-18--2017-08-25,es,4okba5wu9mMLXx79DXLKi3
29,Tu Foto,Ozuna,656285,2017-08-18--2017-08-25,es,0Szp49tpFasIjX04Mcsydp
30,Bella y Sensual,Romeo Santos,650026,2017-08-18--2017-08-25,es,0ERbK7qVqveCaBWIiYCrl3
31,Me llamas (feat. Maluma) - Remix,Piso 21,635662,2017-08-18--2017-08-25,es,5hEM0JchdVzQ5PwvSfITeX
32,Tu No Metes Cabra,Bad Bunny,633516,2017-08-18--2017-08-25,es,10nQ3Pj0o1XotcikgJPVKD
33,Krippy Kush,Farruko,624337,2017-08-18--2017-08-25,es,3rgjBiAMVGnxmsTDmUy8vb
34,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,622498,2017-08-18--2017-08-25,es,5bcTCxgc7xVfSaMV3RuVke
35,Lumbra,Cali Y El Dandee,616074,2017-08-18--2017-08-25,es,6VHdcVbiKLYYOcMbIqBcuK
36,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,612090,2017-08-18--2017-08-25,es,5q2JbCNi4FcnglgPfxcV65
37,Ahora Me Llama,KAROL G,607206,2017-08-18--2017-08-25,es,61HHDBLqF3AmSvLfHKNGd2
38,Sirenas,Taburete,603511,2017-08-18--2017-08-25,es,4unOsvr9C2NqI9aJXrxpCy
39,Otra vez (feat. J Balvin),Zion & Lennox,586323,2017-08-18--2017-08-25,es,3QwBODjSEzelZyVjxPOHdq
40,Báilame,Nacho,584929,2017-08-18--2017-08-25,es,7lRsNbdOGykkMAgsqs4R1C
41,Besándote,Piso 21,580113,2017-08-18--2017-08-25,es,13X0XdLMOdtbXVtAj2ox4h
42,"Rápido, Brusco, Violento",Juan Magán,577695,2017-08-18--2017-08-25,es,63HbvWprv2Mhu63x0nMmLH
43,More Than You Know,Axwell /\ Ingrosso,576752,2017-08-18--2017-08-25,es,3PEgB3fkiojxms35ntsTgs
44,Despacito - Remix,Luis Fonsi,573415,2017-08-18--2017-08-25,es,5CtI0qwDJkDQGwXD1H1cLb
45,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,561925,2017-08-18--2017-08-25,es,7nKBxz47S9SD79N086fuhn
46,Thunder,Imagine Dragons,556500,2017-08-18--2017-08-25,es,0tKcYR2II1VCQWT79i5NrW
47,Reggaetón Lento (Bailemos),CNCO,550437,2017-08-18--2017-08-25,es,3AEZUABDXNtecAOSC1qTfo
48,There's Nothing Holdin' Me Back,Shawn Mendes,544860,2017-08-18--2017-08-25,es,79cuOz3SPQTuFrp8WgftAu
49,Alguien Robo,Sebastian Yatra,537084,2017-08-18--2017-08-25,es,5i50gKdLAjjIr7UxRT5IVy
50,Gyal You A Party Animal - Remix,Charly Black,508470,2017-08-18--2017-08-25,es,1AkTW13ysu0AJrwuM6UY0I
51,Friends (with BloodPop®),Justin Bieber,405727,2017-08-18--2017-08-25,es,7nZmah2llfvLDiUjm0kiyz
52,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,404113,2017-08-18--2017-08-25,es,3DXncPQOG4VBw3QHh3S817
53,New Rules,Dua Lipa,402019,2017-08-18--2017-08-25,es,2ekn2ttSfGqwhhate0LSR0
54,Si Tú La Ves (feat. Wisin),Nicky Jam,389633,2017-08-18--2017-08-25,es,4yN6xPLopmTLvc27pO9LIE
55,Loca (feat. Cali y El Dandee),Maite Perroni,372553,2017-08-18--2017-08-25,es,05ZXXyeZFhZtA6DAP3Aw7x
56,El Amante,Nicky Jam,365903,2017-08-18--2017-08-25,es,3umS4y3uQDkqekNjVpiRUs
57,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,356391,2017-08-18--2017-08-25,es,3Ytr1SUCUi6J3L9dRFx5iH
58,Sigo Extrañándote,J Balvin,344644,2017-08-18--2017-08-25,es,6qDF4wWL49CAVbgT7yuHl8
59,Issues,Julia Michaels,344033,2017-08-18--2017-08-25,es,0xG0SHshCStMEyNbNC5d4k
60,Deja vu,Prince Royce,342462,2017-08-18--2017-08-25,es,46HdsiK0uR26B2dY9QPzda
61,Que Va,Alex Sensation,339525,2017-08-18--2017-08-25,es,7ofxPmTNMj2GP07g1VZa0O
62,Buscando Huellas (feat. J Balvin & Sean Paul),Major Lazer,337339,2017-08-18--2017-08-25,es,6WMYFEd4MJDIjJARHnOxoN
63,Symphony (feat. Zara Larsson),Clean Bandit,325629,2017-08-18--2017-08-25,es,1x5sYLZiu9r5E43kMlt9f8
64,Unforgettable,French Montana,318929,2017-08-18--2017-08-25,es,3B54sVLJ402zGa6Xm4YGNe
65,El Farsante,Ozuna,311933,2017-08-18--2017-08-25,es,2LW4Zu7FcrwjWm3t5Rv3Oq
66,Bebe (feat. Anuel AA),Ozuna,306764,2017-08-18--2017-08-25,es,6SIrNxmmdbv1KUbFBu1PaN
67,Ando buscando (feat. Piso 21),Carlos Baute,305685,2017-08-18--2017-08-25,es,7BwJtE8KSbCQKOCTIAY3jX
68,Si No Vuelves,Gente De Zona,299566,2017-08-18--2017-08-25,es,0PE1dlvMZeBqEbm4BtVVSZ
69,Something Just Like This,The Chainsmokers,294838,2017-08-18--2017-08-25,es,6RUKPb4LETWmmr3iAEQktW
70,Chantaje (feat. Maluma),Shakira,287579,2017-08-18--2017-08-25,es,6mICuAdrwEjh6Y6lroV2Kg
71,Soy Peor,Bad Bunny,286561,2017-08-18--2017-08-25,es,5MT96Zz0ymUJNm8obKZQr0
72,It Ain't Me (with Selena Gomez),Kygo,280398,2017-08-18--2017-08-25,es,3eR23VReFzcdmS7TYCrhCe
73,Sorry Not Sorry,Demi Lovato,270484,2017-08-18--2017-08-25,es,25C5CowdsfXld2jJanbiex
74,Vacaciones,Wisin,270019,2017-08-18--2017-08-25,es,3dQDid3IUNhZy1OehIfYfE
75,Vente Pa' Ca (feat. Maluma),Ricky Martin,265760,2017-08-18--2017-08-25,es,7DM4BPaS7uofFul3ywMe46
76,Se Preparó,Ozuna,265441,2017-08-18--2017-08-25,es,3mxWDt0eKXfl4C1e4oIP0J
77,Perro Fiel (feat. Nicky Jam),Shakira,254972,2017-08-18--2017-08-25,es,70lnL3QaSOIIyMa2X9aVRL
78,El Amante (feat. Ozuna & Bad Bunny) - Remix,Nicky Jam,253893,2017-08-18--2017-08-25,es,04f13iELcsYpY2yeLiAcfq
79,Malibu,Miley Cyrus,253433,2017-08-18--2017-08-25,es,2habSXqcJGExM6JJyskY7O
80,Traicionera,Sebastian Yatra,248510,2017-08-18--2017-08-25,es,5J1c3M4EldCfNxXwrwt8mT
81,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,247498,2017-08-18--2017-08-25,es,7F9vK8hNFMml4GtHsaXui6
82,Déjame te explico,Reykon,246082,2017-08-18--2017-08-25,es,7jzpAD8q77nwEmSsqUeUjy
83,OK,Robin Schulz,243110,2017-08-18--2017-08-25,es,3bWAqKDWg6u1davspr5IkS
84,Havana,Camila Cabello,242596,2017-08-18--2017-08-25,es,0ofbQMrRDsUaVKq2mGLEAb
85,Amor Con Hielo,Morat,240683,2017-08-18--2017-08-25,es,105pLwtYErO64sPyXsPPAP
86,Te Quiero Pa´Mi,Don Omar,240284,2017-08-18--2017-08-25,es,3BY2mafsbsoKGqS380Xnuz
87,Believer,Imagine Dragons,240050,2017-08-18--2017-08-25,es,0CcQNd8CINkwQfe1RDtGV6
88,Vamo´ a la calle,Carlos Baute,237531,2017-08-18--2017-08-25,es,2yd4FH40jSVLOCgZ1sJM2z
89,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,235157,2017-08-18--2017-08-25,es,2FrnTVSHjgnEylKGdHRUK1
90,There for You,Martin Garrix,234426,2017-08-18--2017-08-25,es,6jA8HL9i4QGzsj6fjoxp8Y
91,Carita de buena,Efecto Pasillo,232996,2017-08-18--2017-08-25,es,62YL4H1dOpC6702x4i7VQS
92,Ahora Lloras Tú,Ana Mena,230095,2017-08-18--2017-08-25,es,7Fb8u1fxwY1XcRYXJ1tUL2
93,Andas En Mi Cabeza,Chino & Nacho,230094,2017-08-18--2017-08-25,es,5mey7CLLuFToM2P68Qu1gF
94,Fetish (feat. Gucci Mane),Selena Gomez,227768,2017-08-18--2017-08-25,es,0XLOf9LhyazPX9Ld8jPiUq
95,Netflixxx,Brytiago,223528,2017-08-18--2017-08-25,es,5gFAT2DbEt4TOMXyAMEixG
96,Without You (feat. Sandro Cavazza),Avicii,222085,2017-08-18--2017-08-25,es,6WbADFqMvR8N5u0BvtsWQE
97,Quédate Conmigo,Chyno Miranda,220606,2017-08-18--2017-08-25,es,0a9b4sUavOWgyc9jeScv7Y
98,You Don't Know Me - Radio Edit,Jax Jones,218946,2017-08-18--2017-08-25,es,00lNx0OcTJrS3MKHcB80HY
